Notes,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Female,F,28,354856,7.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Male,M,48,322362,14.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Female,F,514,1191675,43.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Male,M,360,1182468,30.4
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Female,F,96,168523,57
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Male,M,80,160679,49.8
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Plumas County, CA",6063,White,2106-3,Female,F,13,8526,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Asian or Pacific Islander,A-PI,Male,M,15,88385,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Female,F,26,92552,28.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Male,M,21,92690,22.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Female,F,525,968380,54.2
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Male,M,483,966935,50
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Female,F,14,145000,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Male,M,27,134445,20.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Female,F,24,96185,25
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Male,M,22,92258,23.8
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Female,F,302,510528,59.2
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Male,M,234,492882,47.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Benito County, CA",6069,White,2106-3,Female,F,10,26373,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Benito County, CA",6069,White,2106-3,Male,M,11,26596,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Female,F,11,93264,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Male,M,11,85221,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Female,F,35,113059,31
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Male,M,31,107307,28.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Female,F,435,836709,52
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Male,M,373,840314,44.4
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Female,F,31,239804,12.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Male,M,21,213977,9.8
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Female,F,14,98292,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Male,M,20,111780,17.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Female,F,514,1276450,40.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Male,M,396,1306980,30.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Female,F,27,171119,15.8
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,44,149120,29.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Black or African American,2054-5,Female,F,18,26245,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Black or African American,2054-5,Male,M,20,28530,70.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Female,F,43,222996,19.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Male,M,61,258215,23.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Asian or Pacific Islander,A-PI,Male,M,19,63542,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Black or African American,2054-5,Female,F,13,33586,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Black or African American,2054-5,Male,M,12,33420,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Female,F,136,254601,53.4
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Male,M,134,255959,52.4
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Female,F,69,127306,54.2
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Male,M,58,128632,45.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,Asian or Pacific Islander,A-PI,Female,F,10,127870,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,Asian or Pacific Islander,A-PI,Male,M,16,114172,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Female,F,86,243908,35.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Male,M,69,244911,28.2
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Female,F,85,195031,43.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Male,M,65,195201,33.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Female,F,35,363830,9.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Male,M,49,351754,13.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,White,2106-3,Female,F,177,544054,32.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,White,2106-3,Male,M,125,565403,22.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Cruz County, CA",6087,White,2106-3,Female,F,35,123656,28.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Cruz County, CA",6087,White,2106-3,Male,M,36,121790,29.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Shasta County, CA",6089,White,2106-3,Female,F,98,83231,117.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Shasta County, CA",6089,White,2106-3,Male,M,78,79571,98
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Siskiyou County, CA",6093,White,2106-3,Female,F,24,19731,121.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Siskiyou County, CA",6093,White,2106-3,Male,M,18,19320,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Solano County, CA",6095,White,2106-3,Female,F,77,135921,56.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Solano County, CA",6095,White,2106-3,Male,M,59,138789,42.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sonoma County, CA",6097,White,2106-3,Female,F,140,229012,61.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sonoma County, CA",6097,White,2106-3,Male,M,74,219810,33.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Stanislaus County, CA",6099,White,2106-3,Female,F,147,233655,62.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Stanislaus County, CA",6099,White,2106-3,Male,M,140,229025,61.1
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sutter County, CA",6101,White,2106-3,Female,F,25,37005,67.6
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sutter County, CA",6101,White,2106-3,Male,M,21,36289,57.9
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tehama County, CA",6103,White,2106-3,Female,F,32,29429,108.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tehama County, CA",6103,White,2106-3,Male,M,22,29148,75.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tulare County, CA",6107,White,2106-3,Female,F,87,205805,42.3
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tulare County, CA",6107,White,2106-3,Male,M,60,206541,29
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tuolumne County, CA",6109,White,2106-3,Female,F,17,24186,Unreliable
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tuolumne County, CA",6109,White,2106-3,Male,M,23,25601,89.8
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Ventura County, CA",6111,White,2106-3,Female,F,158,369884,42.7
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Ventura County, CA",6111,White,2106-3,Male,M,104,364635,28.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yolo County, CA",6113,White,2106-3,Female,F,40,84749,47.2
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yolo County, CA",6113,White,2106-3,Male,M,40,80920,49.4
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yuba County, CA",6115,White,2106-3,Female,F,23,30072,76.5
,2015,2015,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yuba County, CA",6115,White,2106-3,Male,M,27,31025,87
,2015,2015,Emphysema (J43),GR113-084,"Alameda County, CA",6001,White,2106-3,Female,F,16,438695,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Contra Costa County, CA",6013,White,2106-3,Male,M,11,384967,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,12,766423,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,White,2106-3,Female,F,51,3693376,1.4
,2015,2015,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,White,2106-3,Male,M,36,3689462,1
,2015,2015,Emphysema (J43),GR113-084,"Orange County, CA",6059,White,2106-3,Female,F,20,1191675,1.7
,2015,2015,Emphysema (J43),GR113-084,"Orange County, CA",6059,White,2106-3,Male,M,18,1182468,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Placer County, CA",6061,White,2106-3,Male,M,10,160679,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Riverside County, CA",6065,White,2106-3,Female,F,13,968380,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Riverside County, CA",6065,White,2106-3,Male,M,16,966935,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Sacramento County, CA",6067,White,2106-3,Female,F,16,510528,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Sacramento County, CA",6067,White,2106-3,Male,M,15,492882,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"San Bernardino County, CA",6071,White,2106-3,Male,M,11,840314,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"San Diego County, CA",6073,White,2106-3,Female,F,21,1276450,1.6
,2015,2015,Emphysema (J43),GR113-084,"San Diego County, CA",6073,White,2106-3,Male,M,23,1306980,1.8
,2015,2015,Emphysema (J43),GR113-084,"Santa Clara County, CA",6085,White,2106-3,Female,F,10,544054,Unreliable
,2015,2015,Emphysema (J43),GR113-084,"Sonoma County, CA",6097,White,2106-3,Female,F,14,229012,Unreliable
,2015,2015,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,18,465915,Unreliable
,2015,2015,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,White,2106-3,Female,F,45,3693376,1.2
,2015,2015,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,White,2106-3,Male,M,23,3689462,0.6
,2015,2015,Asthma (J45-J46),GR113-085,"Riverside County, CA",6065,White,2106-3,Female,F,11,968380,Unreliable
,2015,2015,Asthma (J45-J46),GR113-085,"San Diego County, CA",6073,White,2106-3,Female,F,12,1276450,Unreliable
,2015,2015,Asthma (J45-J46),GR113-085,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Female,F,11,363830,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Female,F,29,273107,10.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Male,M,29,251175,11.5
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,Black or African American,2054-5,Female,F,46,111239,41.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,Black or African American,2054-5,Male,M,33,100303,32.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,White,2106-3,Female,F,148,438695,33.7
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Alameda County, CA",6001,White,2106-3,Male,M,124,440228,28.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Amador County, CA",6005,White,2106-3,Female,F,17,16230,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Amador County, CA",6005,White,2106-3,Male,M,18,17954,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Butte County, CA",6007,White,2106-3,Female,F,71,101470,70
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Butte County, CA",6007,White,2106-3,Male,M,54,98717,54.7
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Calaveras County, CA",6009,White,2106-3,Female,F,11,21053,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Calaveras County, CA",6009,White,2106-3,Male,M,15,21012,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Colusa County, CA",6011,White,2106-3,Male,M,10,10183,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Contra Costa County, CA",6013,Asian or Pacific Islander,A-PI,Male,M,11,101076,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Contra Costa County, CA",6013,Black or African American,2054-5,Female,F,17,63635,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Contra Costa County, CA",6013,Black or African American,2054-5,Male,M,15,56650,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Contra Costa County, CA",6013,White,2106-3,Female,F,170,393717,43.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Contra Costa County, CA",6013,White,2106-3,Male,M,127,384967,33
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Del Norte County, CA",6015,White,2106-3,Female,F,10,10179,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Del Norte County, CA",6015,White,2106-3,Male,M,13,11924,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"El Dorado County, CA",6017,White,2106-3,Female,F,44,84242,52.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"El Dorado County, CA",6017,White,2106-3,Male,M,49,84774,57.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Fresno County, CA",6019,White,2106-3,Female,F,132,383859,34.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Fresno County, CA",6019,White,2106-3,Male,M,112,383063,29.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Humboldt County, CA",6023,White,2106-3,Female,F,27,58795,45.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Humboldt County, CA",6023,White,2106-3,Male,M,33,58552,56.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Imperial County, CA",6025,White,2106-3,Female,F,23,81142,28.3
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Imperial County, CA",6025,White,2106-3,Male,M,23,82073,28
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Kern County, CA",6029,White,2106-3,Female,F,178,361578,49.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Kern County, CA",6029,White,2106-3,Male,M,156,381233,40.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Kings County, CA",6031,White,2106-3,Female,F,21,57039,36.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Kings County, CA",6031,White,2106-3,Male,M,16,68508,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Lake County, CA",6033,White,2106-3,Female,F,27,29097,92.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Lake County, CA",6033,White,2106-3,Male,M,36,28943,124.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Female,F,116,863808,13.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,163,766423,21.3
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,172,516597,33.3
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,174,465915,37.3
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,White,2106-3,Female,F,1122,3693376,30.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Los Angeles County, CA",6037,White,2106-3,Male,M,992,3689462,26.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Madera County, CA",6039,White,2106-3,Female,F,27,69367,38.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Madera County, CA",6039,White,2106-3,Male,M,26,65843,39.5
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Marin County, CA",6041,White,2106-3,Female,F,38,117295,32.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Marin County, CA",6041,White,2106-3,Male,M,24,111927,21.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Mendocino County, CA",6045,White,2106-3,Female,F,21,38799,54.1
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Mendocino County, CA",6045,White,2106-3,Male,M,18,38598,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Merced County, CA",6047,White,2106-3,Female,F,40,111176,36
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Merced County, CA",6047,White,2106-3,Male,M,35,112895,31
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Monterey County, CA",6053,White,2106-3,Female,F,49,179855,27.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Monterey County, CA",6053,White,2106-3,Male,M,45,186704,24.1
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Napa County, CA",6055,White,2106-3,Female,F,29,61649,47
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Napa County, CA",6055,White,2106-3,Male,M,22,61046,36
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Nevada County, CA",6057,White,2106-3,Female,F,30,47913,62.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Nevada County, CA",6057,White,2106-3,Male,M,46,46435,99.1
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Female,F,21,354856,5.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Male,M,44,322362,13.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Orange County, CA",6059,White,2106-3,Female,F,483,1191675,40.5
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Orange County, CA",6059,White,2106-3,Male,M,339,1182468,28.7
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Placer County, CA",6061,White,2106-3,Female,F,90,168523,53.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Placer County, CA",6061,White,2106-3,Male,M,68,160679,42.3
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Plumas County, CA",6063,White,2106-3,Female,F,13,8526,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Riverside County, CA",6065,Asian or Pacific Islander,A-PI,Male,M,14,88385,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Riverside County, CA",6065,Black or African American,2054-5,Female,F,23,92552,24.9
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Riverside County, CA",6065,Black or African American,2054-5,Male,M,18,92690,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Riverside County, CA",6065,White,2106-3,Female,F,501,968380,51.7
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Riverside County, CA",6065,White,2106-3,Male,M,458,966935,47.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Female,F,11,145000,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Male,M,25,134445,18.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,Black or African American,2054-5,Female,F,20,96185,20.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,Black or African American,2054-5,Male,M,13,92258,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,White,2106-3,Female,F,279,510528,54.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"Sacramento County, CA",6067,White,2106-3,Male,M,207,492882,42
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Benito County, CA",6069,White,2106-3,Male,M,10,26596,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Female,F,10,93264,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Male,M,10,85221,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,Black or African American,2054-5,Female,F,31,113059,27.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,Black or African American,2054-5,Male,M,27,107307,25.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,White,2106-3,Female,F,419,836709,50.1
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Bernardino County, CA",6071,White,2106-3,Male,M,357,840314,42.5
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Female,F,26,239804,10.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Male,M,21,213977,9.8
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,Black or African American,2054-5,Female,F,12,98292,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,Black or African American,2054-5,Male,M,16,111780,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,White,2106-3,Female,F,480,1276450,37.6
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Diego County, CA",6073,White,2106-3,Male,M,369,1306980,28.2
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Female,F,23,171119,13.4
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,44,149120,29.5
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,Black or African American,2054-5,Female,F,16,26245,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,Black or African American,2054-5,Male,M,18,28530,Unreliable
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,White,2106-3,Female,F,36,222996,16.1
,2015,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,"San Francisco County, CA",6075,White,2106-3,Male,M,57,258215,22.1
