,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate,State_Abbreviation
5261,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,11.0,145000.0,Unreliable, CA
5262,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,11.0,134445.0,Unreliable, CA
5263,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Female,F,97.0,510528.0,19, CA
5264,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Male,M,90.0,492882.0,18.3, CA
5265,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6071.0,Asian or Pacific Islander,A-PI,Male,M,12.0,85221.0,Unreliable, CA
5266,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6071.0,Black or African American,2054-5,Male,M,12.0,107307.0,Unreliable, CA
5267,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6071.0,White,2106-3,Female,F,91.0,836709.0,10.9, CA
5268,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6071.0,White,2106-3,Male,M,80.0,840314.0,9.5, CA
5269,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6073.0,Asian or Pacific Islander,A-PI,Female,F,13.0,239804.0,Unreliable, CA
5270,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6073.0,Asian or Pacific Islander,A-PI,Male,M,16.0,213977.0,Unreliable, CA
5271,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6073.0,White,2106-3,Female,F,117.0,1276450.0,9.2, CA
5272,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6073.0,White,2106-3,Male,M,124.0,1306980.0,9.5, CA
5273,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6075.0,Asian or Pacific Islander,A-PI,Female,F,22.0,171119.0,12.9, CA
5274,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6075.0,Asian or Pacific Islander,A-PI,Male,M,33.0,149120.0,22.1, CA
5275,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6075.0,White,2106-3,Female,F,27.0,222996.0,12.1, CA
5276,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6075.0,White,2106-3,Male,M,20.0,258215.0,7.7, CA
5277,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6077.0,White,2106-3,Female,F,51.0,254601.0,20, CA
5278,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6077.0,White,2106-3,Male,M,47.0,255959.0,18.4, CA
5279,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6079.0,White,2106-3,Female,F,18.0,127306.0,Unreliable, CA
5280,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6079.0,White,2106-3,Male,M,11.0,128632.0,Unreliable, CA
5281,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6081.0,Asian or Pacific Islander,A-PI,Female,F,10.0,127870.0,Unreliable, CA
5282,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6081.0,Asian or Pacific Islander,A-PI,Male,M,16.0,114172.0,Unreliable, CA
5283,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6081.0,White,2106-3,Female,F,43.0,243908.0,17.6, CA
5284,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,San,6081.0,White,2106-3,Male,M,31.0,244911.0,12.7, CA
5285,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6083.0,White,2106-3,Female,F,16.0,195031.0,Unreliable, CA
5286,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6083.0,White,2106-3,Male,M,28.0,195201.0,14.3, CA
5287,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6085.0,Asian or Pacific Islander,A-PI,Female,F,24.0,363830.0,6.6, CA
5288,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6085.0,Asian or Pacific Islander,A-PI,Male,M,22.0,351754.0,6.3, CA
5289,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6085.0,White,2106-3,Female,F,72.0,544054.0,13.2, CA
5290,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6085.0,White,2106-3,Male,M,61.0,565403.0,10.8, CA
5291,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6087.0,White,2106-3,Female,F,21.0,123656.0,17, CA
5292,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Santa,6087.0,White,2106-3,Male,M,17.0,121790.0,Unreliable, CA
5293,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Shasta,6089.0,White,2106-3,Female,F,20.0,83231.0,24, CA
5294,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Shasta,6089.0,White,2106-3,Male,M,17.0,79571.0,Unreliable, CA
5295,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Solano,6095.0,Asian or Pacific Islander,A-PI,Male,M,10.0,37736.0,Unreliable, CA
5296,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Female,F,27.0,135921.0,19.9, CA
5297,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Male,M,26.0,138789.0,18.7, CA
5298,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sonoma,6097.0,White,2106-3,Female,F,33.0,229012.0,14.4, CA
5299,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Sonoma,6097.0,White,2106-3,Male,M,35.0,219810.0,15.9, CA
5300,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Stanislaus,6099.0,White,2106-3,Female,F,54.0,233655.0,23.1, CA
5301,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Stanislaus,6099.0,White,2106-3,Male,M,34.0,229025.0,14.8, CA
5302,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Tulare,6107.0,White,2106-3,Female,F,41.0,205805.0,19.9, CA
5303,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Tulare,6107.0,White,2106-3,Male,M,32.0,206541.0,15.5, CA
5304,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Female,F,34.0,369884.0,9.2, CA
5305,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Male,M,45.0,364635.0,12.3, CA
5306,2015.0,2015.0,Pneumonia (J12-J18),GR113-078,Yolo,6113.0,White,2106-3,Female,F,10.0,84749.0,Unreliable, CA
5307,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,33.0,273107.0,12.1, CA
5308,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,38.0,251175.0,15.1, CA
5309,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Female,F,51.0,111239.0,45.8, CA
5310,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Male,M,38.0,100303.0,37.9, CA
5311,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Female,F,171.0,438695.0,39, CA
5312,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Male,M,136.0,440228.0,30.9, CA
5313,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Amador,6005.0,White,2106-3,Female,F,17.0,16230.0,Unreliable, CA
5314,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Amador,6005.0,White,2106-3,Male,M,18.0,17954.0,Unreliable, CA
5315,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Butte,6007.0,White,2106-3,Female,F,80.0,101470.0,78.8, CA
5316,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Butte,6007.0,White,2106-3,Male,M,56.0,98717.0,56.7, CA
5317,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Calaveras,6009.0,White,2106-3,Female,F,11.0,21053.0,Unreliable, CA
5318,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Calaveras,6009.0,White,2106-3,Male,M,15.0,21012.0,Unreliable, CA
5319,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Colusa,6011.0,White,2106-3,Male,M,10.0,10183.0,Unreliable, CA
5320,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Asian or Pacific Islander,A-PI,Male,M,12.0,101076.0,Unreliable, CA
5321,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Black or African American,2054-5,Female,F,20.0,63635.0,31.4, CA
5322,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Black or African American,2054-5,Male,M,18.0,56650.0,Unreliable, CA
5323,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,White,2106-3,Female,F,187.0,393717.0,47.5, CA
5324,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,White,2106-3,Male,M,141.0,384967.0,36.6, CA
5325,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Del,6015.0,White,2106-3,Female,F,12.0,10179.0,Unreliable, CA
5326,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Del,6015.0,White,2106-3,Male,M,13.0,11924.0,Unreliable, CA
5327,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,El,6017.0,White,2106-3,Female,F,46.0,84242.0,54.6, CA
5328,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,El,6017.0,White,2106-3,Male,M,52.0,84774.0,61.3, CA
5329,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,Black or African American,2054-5,Male,M,10.0,31619.0,Unreliable, CA
5330,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Female,F,138.0,383859.0,36, CA
5331,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Male,M,117.0,383063.0,30.5, CA
5332,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Female,F,30.0,58795.0,51, CA
5333,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,38.0,58552.0,64.9, CA
5334,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,23.0,81142.0,28.3, CA
5335,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,25.0,82073.0,30.5, CA
5336,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,Black or African American,2054-5,Female,F,13.0,28313.0,Unreliable, CA
5337,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,189.0,361578.0,52.3, CA
5338,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,165.0,381233.0,43.3, CA
5339,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kings,6031.0,White,2106-3,Female,F,23.0,57039.0,40.3, CA
5340,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kings,6031.0,White,2106-3,Male,M,17.0,68508.0,Unreliable, CA
5341,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Lake,6033.0,White,2106-3,Female,F,28.0,29097.0,96.2, CA
5342,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Lake,6033.0,White,2106-3,Male,M,38.0,28943.0,131.3, CA
5343,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Asian or Pacific Islander,A-PI,Female,F,126.0,863808.0,14.6, CA
5344,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Asian or Pacific Islander,A-PI,Male,M,181.0,766423.0,23.6, CA
5345,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Black or African American,2054-5,Female,F,186.0,516597.0,36, CA
5346,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Black or African American,2054-5,Male,M,203.0,465915.0,43.6, CA
5347,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,White,2106-3,Female,F,1222.0,3693376.0,33.1, CA
5348,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,White,2106-3,Male,M,1057.0,3689462.0,28.6, CA
5349,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Madera,6039.0,White,2106-3,Female,F,27.0,69367.0,38.9, CA
5350,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Madera,6039.0,White,2106-3,Male,M,27.0,65843.0,41, CA
5351,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Marin,6041.0,White,2106-3,Female,F,43.0,117295.0,36.7, CA
5352,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Marin,6041.0,White,2106-3,Male,M,30.0,111927.0,26.8, CA
5353,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Mendocino,6045.0,White,2106-3,Female,F,22.0,38799.0,56.7, CA
5354,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Mendocino,6045.0,White,2106-3,Male,M,19.0,38598.0,Unreliable, CA
5355,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Merced,6047.0,White,2106-3,Female,F,51.0,111176.0,45.9, CA
5356,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Merced,6047.0,White,2106-3,Male,M,43.0,112895.0,38.1, CA
5357,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Monterey,6053.0,White,2106-3,Female,F,57.0,179855.0,31.7, CA
5358,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Monterey,6053.0,White,2106-3,Male,M,52.0,186704.0,27.9, CA
5359,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Napa,6055.0,White,2106-3,Female,F,30.0,61649.0,48.7, CA
5360,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Napa,6055.0,White,2106-3,Male,M,23.0,61046.0,37.7, CA
5361,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Nevada,6057.0,White,2106-3,Female,F,36.0,47913.0,75.1, CA
5362,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Nevada,6057.0,White,2106-3,Male,M,49.0,46435.0,105.5, CA
5363,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,28.0,354856.0,7.9, CA
5364,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,48.0,322362.0,14.9, CA
5365,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Female,F,514.0,1191675.0,43.1, CA
5366,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Male,M,360.0,1182468.0,30.4, CA
5367,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Placer,6061.0,White,2106-3,Female,F,96.0,168523.0,57, CA
5368,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Placer,6061.0,White,2106-3,Male,M,80.0,160679.0,49.8, CA
5369,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Plumas,6063.0,White,2106-3,Female,F,13.0,8526.0,Unreliable, CA
5370,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Asian or Pacific Islander,A-PI,Male,M,15.0,88385.0,Unreliable, CA
5371,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Female,F,26.0,92552.0,28.1, CA
5372,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Male,M,21.0,92690.0,22.7, CA
5373,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Female,F,525.0,968380.0,54.2, CA
5374,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Male,M,483.0,966935.0,50, CA
5375,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,14.0,145000.0,Unreliable, CA
5376,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,27.0,134445.0,20.1, CA
5377,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Female,F,24.0,96185.0,25, CA
5378,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Male,M,22.0,92258.0,23.8, CA
5379,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Female,F,302.0,510528.0,59.2, CA
5380,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Male,M,234.0,492882.0,47.5, CA
5381,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6069.0,White,2106-3,Female,F,10.0,26373.0,Unreliable, CA
5382,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6069.0,White,2106-3,Male,M,11.0,26596.0,Unreliable, CA
5383,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Asian or Pacific Islander,A-PI,Female,F,11.0,93264.0,Unreliable, CA
5384,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Asian or Pacific Islander,A-PI,Male,M,11.0,85221.0,Unreliable, CA
5385,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Black or African American,2054-5,Female,F,35.0,113059.0,31, CA
5386,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Black or African American,2054-5,Male,M,31.0,107307.0,28.9, CA
5387,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,White,2106-3,Female,F,435.0,836709.0,52, CA
5388,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,White,2106-3,Male,M,373.0,840314.0,44.4, CA
5389,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Asian or Pacific Islander,A-PI,Female,F,31.0,239804.0,12.9, CA
5390,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Asian or Pacific Islander,A-PI,Male,M,21.0,213977.0,9.8, CA
5391,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Black or African American,2054-5,Female,F,14.0,98292.0,Unreliable, CA
5392,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Black or African American,2054-5,Male,M,20.0,111780.0,17.9, CA
5393,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,White,2106-3,Female,F,514.0,1276450.0,40.3, CA
5394,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,White,2106-3,Male,M,396.0,1306980.0,30.3, CA
5395,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Asian or Pacific Islander,A-PI,Female,F,27.0,171119.0,15.8, CA
5396,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Asian or Pacific Islander,A-PI,Male,M,44.0,149120.0,29.5, CA
5397,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Black or African American,2054-5,Female,F,18.0,26245.0,Unreliable, CA
5398,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Black or African American,2054-5,Male,M,20.0,28530.0,70.1, CA
5399,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,White,2106-3,Female,F,43.0,222996.0,19.3, CA
5400,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,White,2106-3,Male,M,61.0,258215.0,23.6, CA
5401,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,Asian or Pacific Islander,A-PI,Male,M,19.0,63542.0,Unreliable, CA
5402,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,Black or African American,2054-5,Female,F,13.0,33586.0,Unreliable, CA
5403,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,Black or African American,2054-5,Male,M,12.0,33420.0,Unreliable, CA
5404,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,White,2106-3,Female,F,136.0,254601.0,53.4, CA
5405,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,White,2106-3,Male,M,134.0,255959.0,52.4, CA
5406,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6079.0,White,2106-3,Female,F,69.0,127306.0,54.2, CA
5407,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6079.0,White,2106-3,Male,M,58.0,128632.0,45.1, CA
5408,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,Asian or Pacific Islander,A-PI,Female,F,10.0,127870.0,Unreliable, CA
5409,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,Asian or Pacific Islander,A-PI,Male,M,16.0,114172.0,Unreliable, CA
5410,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,White,2106-3,Female,F,86.0,243908.0,35.3, CA
5411,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,White,2106-3,Male,M,69.0,244911.0,28.2, CA
5412,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6083.0,White,2106-3,Female,F,85.0,195031.0,43.6, CA
5413,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6083.0,White,2106-3,Male,M,65.0,195201.0,33.3, CA
5414,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,Asian or Pacific Islander,A-PI,Female,F,35.0,363830.0,9.6, CA
5415,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,Asian or Pacific Islander,A-PI,Male,M,49.0,351754.0,13.9, CA
5416,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,White,2106-3,Female,F,177.0,544054.0,32.5, CA
5417,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,White,2106-3,Male,M,125.0,565403.0,22.1, CA
5418,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6087.0,White,2106-3,Female,F,35.0,123656.0,28.3, CA
5419,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6087.0,White,2106-3,Male,M,36.0,121790.0,29.6, CA
5420,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Shasta,6089.0,White,2106-3,Female,F,98.0,83231.0,117.7, CA
5421,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Shasta,6089.0,White,2106-3,Male,M,78.0,79571.0,98, CA
5422,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Siskiyou,6093.0,White,2106-3,Female,F,24.0,19731.0,121.6, CA
5423,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Siskiyou,6093.0,White,2106-3,Male,M,18.0,19320.0,Unreliable, CA
5424,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,77.0,135921.0,56.7, CA
5425,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,59.0,138789.0,42.5, CA
5426,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sonoma,6097.0,White,2106-3,Female,F,140.0,229012.0,61.1, CA
5427,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sonoma,6097.0,White,2106-3,Male,M,74.0,219810.0,33.7, CA
5428,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Stanislaus,6099.0,White,2106-3,Female,F,147.0,233655.0,62.9, CA
5429,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Stanislaus,6099.0,White,2106-3,Male,M,140.0,229025.0,61.1, CA
5430,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sutter,6101.0,White,2106-3,Female,F,25.0,37005.0,67.6, CA
5431,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sutter,6101.0,White,2106-3,Male,M,21.0,36289.0,57.9, CA
5432,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tehama,6103.0,White,2106-3,Female,F,32.0,29429.0,108.7, CA
5433,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tehama,6103.0,White,2106-3,Male,M,22.0,29148.0,75.5, CA
5434,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tulare,6107.0,White,2106-3,Female,F,87.0,205805.0,42.3, CA
5435,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tulare,6107.0,White,2106-3,Male,M,60.0,206541.0,29, CA
5436,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tuolumne,6109.0,White,2106-3,Female,F,17.0,24186.0,Unreliable, CA
5437,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tuolumne,6109.0,White,2106-3,Male,M,23.0,25601.0,89.8, CA
5438,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,158.0,369884.0,42.7, CA
5439,2015.0,2015.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,104.0,364635.0,28.5, CA
