Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Shasta County, CA",6089,Male,M,2010,2010,White,2106-3,1005,79733,1260.5,1044.6,0
,"Shasta County, CA",6089,Male,M,2011,2011,American Indian or Alaska Native,1002-5,33,3346,986.3,1443.8,0
,"Shasta County, CA",6089,Male,M,2011,2011,Asian or Pacific Islander,A-PI,11,2811,391.3 (Unreliable),597.5 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2011,2011,White,2106-3,1053,79746,1320.4,1095.1,0
,"Shasta County, CA",6089,Male,M,2012,2012,American Indian or Alaska Native,1002-5,26,3369,771.7,1114.6,0
,"Shasta County, CA",6089,Male,M,2012,2012,Asian or Pacific Islander,A-PI,11,2854,385.4 (Unreliable),518.3 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2012,2012,White,2106-3,1004,79799,1258.2,1014.0,0
,"Shasta County, CA",6089,Male,M,2013,2013,American Indian or Alaska Native,1002-5,29,3352,865.2,1110.6,0
,"Shasta County, CA",6089,Male,M,2013,2013,Asian or Pacific Islander,A-PI,15,2960,506.8 (Unreliable),741.0 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2013,2013,Black or African American,2054-5,10,1591,628.5 (Unreliable),1082.9 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2013,2013,White,2106-3,1103,79989,1378.9,1088.3,0
,"Shasta County, CA",6089,Male,M,2014,2014,American Indian or Alaska Native,1002-5,31,3372,919.3,1218.2,0
,"Shasta County, CA",6089,Male,M,2014,2014,Asian or Pacific Islander,A-PI,12,3025,396.7 (Unreliable),497.5 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2014,2014,Black or African American,2054-5,11,1686,652.4 (Unreliable),1171.2 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2014,2014,White,2106-3,1034,80124,1290.5,987.0,0
,"Shasta County, CA",6089,Male,M,2015,2015,American Indian or Alaska Native,1002-5,40,3385,1181.7,1721.6,0
,"Shasta County, CA",6089,Male,M,2015,2015,Asian or Pacific Islander,A-PI,18,3091,582.3 (Unreliable),724.7 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2015,2015,White,2106-3,1127,79780,1412.6,1076.3,0
,"Shasta County, CA",6089,Male,M,2016,2016,American Indian or Alaska Native,1002-5,32,3353,954.4,1299.4,0
,"Shasta County, CA",6089,Male,M,2016,2016,Asian or Pacific Islander,A-PI,14,3243,431.7 (Unreliable),513.4 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2016,2016,Black or African American,2054-5,14,1808,774.3 (Unreliable),985.3 (Unreliable),0
,"Shasta County, CA",6089,Male,M,2016,2016,White,2106-3,1129,79642,1417.6,1060.3,0
,"Sierra County, CA",6091,Female,F,2006,2006,White,2106-3,16,1634,979.2 (Unreliable),627.1 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2007,2007,White,2106-3,18,1613,1115.9 (Unreliable),717.1 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2008,2008,White,2106-3,13,1571,827.5 (Unreliable),560.6 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2009,2009,White,2106-3,26,1550,1677.4,1085.3,0
,"Sierra County, CA",6091,Female,F,2010,2010,White,2106-3,18,1551,1160.5 (Unreliable),786.0 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2011,2011,White,2106-3,17,1492,1139.4 (Unreliable),740.5 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2012,2012,White,2106-3,15,1471,1019.7 (Unreliable),614.7 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2013,2013,White,2106-3,15,1458,1028.8 (Unreliable),515.0 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2014,2014,White,2106-3,16,1432,1117.3 (Unreliable),677.1 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2015,2015,White,2106-3,12,1411,850.5 (Unreliable),431.6 (Unreliable),0
,"Sierra County, CA",6091,Female,F,2016,2016,White,2106-3,12,1389,863.9 (Unreliable),503.4 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2006,2006,White,2106-3,22,1705,1290.3,1146.3,0
,"Sierra County, CA",6091,Male,M,2007,2007,White,2106-3,19,1675,1134.3 (Unreliable),790.8 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2008,2008,White,2106-3,21,1661,1264.3,841.9,0
,"Sierra County, CA",6091,Male,M,2009,2009,White,2106-3,19,1610,1180.1 (Unreliable),711.1 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2010,2010,White,2106-3,19,1601,1186.8 (Unreliable),878.7 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2011,2011,White,2106-3,18,1505,1196.0 (Unreliable),1026.8 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2012,2012,White,2106-3,27,1483,1820.6,1186.5,0
,"Sierra County, CA",6091,Male,M,2013,2013,White,2106-3,20,1460,1369.9,846.2,0
,"Sierra County, CA",6091,Male,M,2014,2014,White,2106-3,18,1430,1258.7 (Unreliable),766.3 (Unreliable),0
,"Sierra County, CA",6091,Male,M,2015,2015,White,2106-3,20,1436,1392.8,876.9,0
,"Sierra County, CA",6091,Male,M,2016,2016,White,2106-3,24,1415,1696.1,885.8,0
,"Siskiyou County, CA",6093,Female,F,2006,2006,White,2106-3,259,20548,1260.5,786.6,0
,"Siskiyou County, CA",6093,Female,F,2007,2007,White,2106-3,264,20454,1290.7,785.9,0
,"Siskiyou County, CA",6093,Female,F,2008,2008,White,2106-3,247,20577,1200.4,736.3,0
,"Siskiyou County, CA",6093,Female,F,2009,2009,White,2106-3,241,20437,1179.2,712.5,0
,"Siskiyou County, CA",6093,Female,F,2010,2010,American Indian or Alaska Native,1002-5,10,1289,775.8 (Unreliable),976.1 (Unreliable),0
,"Siskiyou County, CA",6093,Female,F,2010,2010,White,2106-3,247,20450,1207.8,710.6,0
,"Siskiyou County, CA",6093,Female,F,2011,2011,American Indian or Alaska Native,1002-5,10,1271,786.8 (Unreliable),921.9 (Unreliable),0
,"Siskiyou County, CA",6093,Female,F,2011,2011,White,2106-3,218,20301,1073.8,639.9,0
,"Siskiyou County, CA",6093,Female,F,2012,2012,White,2106-3,239,20042,1192.5,693.7,0
,"Siskiyou County, CA",6093,Female,F,2013,2013,White,2106-3,256,19748,1296.3,758.8,0
,"Siskiyou County, CA",6093,Female,F,2014,2014,White,2106-3,265,19636,1349.6,783.4,0
,"Siskiyou County, CA",6093,Female,F,2015,2015,White,2106-3,246,19589,1255.8,721.8,0
,"Siskiyou County, CA",6093,Female,F,2016,2016,White,2106-3,263,19601,1341.8,758.0,0
,"Siskiyou County, CA",6093,Male,M,2006,2006,American Indian or Alaska Native,1002-5,11,1175,936.2 (Unreliable),1020.1 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2006,2006,White,2106-3,252,20064,1256.0,981.3,0
,"Siskiyou County, CA",6093,Male,M,2007,2007,White,2106-3,253,20057,1261.4,947.3,0
,"Siskiyou County, CA",6093,Male,M,2008,2008,American Indian or Alaska Native,1002-5,10,1225,816.3 (Unreliable),1063.9 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2008,2008,White,2106-3,250,20201,1237.6,888.4,0
,"Siskiyou County, CA",6093,Male,M,2009,2009,American Indian or Alaska Native,1002-5,15,1278,1173.7 (Unreliable),1504.9 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2009,2009,White,2106-3,278,20226,1374.5,994.6,0
,"Siskiyou County, CA",6093,Male,M,2010,2010,White,2106-3,298,20304,1467.7,1096.6,0
,"Siskiyou County, CA",6093,Male,M,2011,2011,White,2106-3,275,20077,1369.7,998.0,0
,"Siskiyou County, CA",6093,Male,M,2012,2012,White,2106-3,266,19773,1345.3,953.7,0
,"Siskiyou County, CA",6093,Male,M,2013,2013,White,2106-3,276,19504,1415.1,1004.1,0
,"Siskiyou County, CA",6093,Male,M,2014,2014,American Indian or Alaska Native,1002-5,13,1306,995.4 (Unreliable),1110.2 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2014,2014,White,2106-3,256,19450,1316.2,876.7,0
,"Siskiyou County, CA",6093,Male,M,2015,2015,American Indian or Alaska Native,1002-5,14,1291,1084.4 (Unreliable),1106.3 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2015,2015,White,2106-3,302,19402,1556.5,1046.9,0
,"Siskiyou County, CA",6093,Male,M,2016,2016,American Indian or Alaska Native,1002-5,20,1300,1538.5,1506.5,0
,"Siskiyou County, CA",6093,Male,M,2016,2016,Black or African American,2054-5,10,582,1718.2 (Unreliable),1397.1 (Unreliable),0
,"Siskiyou County, CA",6093,Male,M,2016,2016,White,2106-3,306,19417,1575.9,1019.7,0
,"Solano County, CA",6095,Female,F,2006,2006,Asian or Pacific Islander,A-PI,152,37583,404.4,428.9,0
,"Solano County, CA",6095,Female,F,2006,2006,Black or African American,2054-5,198,33846,585.0,796.2,0
,"Solano County, CA",6095,Female,F,2006,2006,White,2106-3,988,129413,763.4,687.7,0
,"Solano County, CA",6095,Female,F,2007,2007,Asian or Pacific Islander,A-PI,134,38084,351.9,394.8,0
,"Solano County, CA",6095,Female,F,2007,2007,Black or African American,2054-5,222,34139,650.3,920.8,0
,"Solano County, CA",6095,Female,F,2007,2007,White,2106-3,986,128612,766.6,669.2,0
,"Solano County, CA",6095,Female,F,2008,2008,Asian or Pacific Islander,A-PI,152,38691,392.9,404.9,0
,"Solano County, CA",6095,Female,F,2008,2008,Black or African American,2054-5,227,34438,659.2,900.6,0
,"Solano County, CA",6095,Female,F,2008,2008,White,2106-3,929,128131,725.0,623.9,0
,"Solano County, CA",6095,Female,F,2009,2009,Asian or Pacific Islander,A-PI,155,39201,395.4,398.0,0
,"Solano County, CA",6095,Female,F,2009,2009,Black or African American,2054-5,217,34800,623.6,805.1,0
,"Solano County, CA",6095,Female,F,2009,2009,White,2106-3,997,128352,776.8,655.2,0
,"Solano County, CA",6095,Female,F,2010,2010,Asian or Pacific Islander,A-PI,192,39718,483.4,480.1,0
,"Solano County, CA",6095,Female,F,2010,2010,Black or African American,2054-5,213,35165,605.7,761.5,0
,"Solano County, CA",6095,Female,F,2010,2010,White,2106-3,1032,129084,799.5,661.6,0
,"Solano County, CA",6095,Female,F,2011,2011,Asian or Pacific Islander,A-PI,162,40262,402.4,377.1,0
,"Solano County, CA",6095,Female,F,2011,2011,Black or African American,2054-5,203,35180,577.0,676.7,0
,"Solano County, CA",6095,Female,F,2011,2011,White,2106-3,965,130050,742.0,614.5,0
,"Solano County, CA",6095,Female,F,2012,2012,Asian or Pacific Islander,A-PI,151,40901,369.2,333.6,0
,"Solano County, CA",6095,Female,F,2012,2012,Black or African American,2054-5,207,35172,588.5,677.1,0
,"Solano County, CA",6095,Female,F,2012,2012,White,2106-3,997,131277,759.5,612.4,0
,"Solano County, CA",6095,Female,F,2013,2013,Asian or Pacific Islander,A-PI,207,41486,499.0,428.8,0
,"Solano County, CA",6095,Female,F,2013,2013,Black or African American,2054-5,201,35591,564.7,630.8,0
,"Solano County, CA",6095,Female,F,2013,2013,White,2106-3,1001,132556,755.2,601.1,0
,"Solano County, CA",6095,Female,F,2014,2014,Asian or Pacific Islander,A-PI,198,42264,468.5,384.3,0
,"Solano County, CA",6095,Female,F,2014,2014,Black or African American,2054-5,238,36108,659.1,702.4,0
,"Solano County, CA",6095,Female,F,2014,2014,White,2106-3,1045,134257,778.4,611.8,0
,"Solano County, CA",6095,Female,F,2015,2015,Asian or Pacific Islander,A-PI,207,43241,478.7,362.8,0
,"Solano County, CA",6095,Female,F,2015,2015,Black or African American,2054-5,250,36465,685.6,708.1,0
,"Solano County, CA",6095,Female,F,2015,2015,White,2106-3,1039,135524,766.7,588.3,0
,"Solano County, CA",6095,Female,F,2016,2016,Asian or Pacific Islander,A-PI,241,44268,544.4,404.7,0
,"Solano County, CA",6095,Female,F,2016,2016,Black or African American,2054-5,242,36957,654.8,673.4,0
,"Solano County, CA",6095,Female,F,2016,2016,White,2106-3,1112,136869,812.5,620.1,0
,"Solano County, CA",6095,Male,M,2006,2006,Asian or Pacific Islander,A-PI,142,33305,426.4,609.1,0
,"Solano County, CA",6095,Male,M,2006,2006,Black or African American,2054-5,223,35264,632.4,1018.9,0
,"Solano County, CA",6095,Male,M,2006,2006,White,2106-3,1061,133551,794.5,950.5,0
,"Solano County, CA",6095,Male,M,2007,2007,Asian or Pacific Islander,A-PI,146,33745,432.7,591.4,0
,"Solano County, CA",6095,Male,M,2007,2007,Black or African American,2054-5,223,35544,627.4,946.4,0
,"Solano County, CA",6095,Male,M,2007,2007,White,2106-3,1047,132518,790.1,917.0,0
,"Solano County, CA",6095,Male,M,2008,2008,Asian or Pacific Islander,A-PI,136,34250,397.1,576.5,0
,"Solano County, CA",6095,Male,M,2008,2008,Black or African American,2054-5,261,35883,727.4,1095.5,0
,"Solano County, CA",6095,Male,M,2008,2008,White,2106-3,981,131702,744.9,848.9,0
,"Solano County, CA",6095,Male,M,2009,2009,Asian or Pacific Islander,A-PI,128,34642,369.5,483.7,0
,"Solano County, CA",6095,Male,M,2009,2009,Black or African American,2054-5,248,35847,691.8,1040.6,0
,"Solano County, CA",6095,Male,M,2009,2009,White,2106-3,1047,131250,797.7,889.2,0
,"Solano County, CA",6095,Male,M,2010,2010,Asian or Pacific Islander,A-PI,157,35023,448.3,608.8,0
,"Solano County, CA",6095,Male,M,2010,2010,Black or African American,2054-5,268,36075,742.9,1068.2,0
,"Solano County, CA",6095,Male,M,2010,2010,White,2106-3,1018,131796,772.4,851.4,0
,"Solano County, CA",6095,Male,M,2011,2011,American Indian or Alaska Native,1002-5,16,3360,476.2 (Unreliable),955.2 (Unreliable),0
,"Solano County, CA",6095,Male,M,2011,2011,Asian or Pacific Islander,A-PI,168,35347,475.3,604.8,0
,"Solano County, CA",6095,Male,M,2011,2011,Black or African American,2054-5,243,36041,674.2,995.7,0
,"Solano County, CA",6095,Male,M,2011,2011,White,2106-3,1075,133003,808.3,880.3,0
,"Solano County, CA",6095,Male,M,2012,2012,American Indian or Alaska Native,1002-5,10,3351,298.4 (Unreliable),427.8 (Unreliable),0
,"Solano County, CA",6095,Male,M,2012,2012,Asian or Pacific Islander,A-PI,161,35763,450.2,557.8,0
,"Solano County, CA",6095,Male,M,2012,2012,Black or African American,2054-5,267,35893,743.9,997.4,0
,"Solano County, CA",6095,Male,M,2012,2012,White,2106-3,1097,134209,817.4,882.3,0
,"Solano County, CA",6095,Male,M,2013,2013,Asian or Pacific Islander,A-PI,150,36058,416.0,458.3,0
,"Solano County, CA",6095,Male,M,2013,2013,Black or African American,2054-5,249,35945,692.7,906.8,0
,"Solano County, CA",6095,Male,M,2013,2013,White,2106-3,1153,135543,850.7,905.1,0
,"Solano County, CA",6095,Male,M,2014,2014,Asian or Pacific Islander,A-PI,190,36569,519.6,589.3,0
,"Solano County, CA",6095,Male,M,2014,2014,Black or African American,2054-5,287,36430,787.8,976.3,0
,"Solano County, CA",6095,Male,M,2014,2014,White,2106-3,1120,137156,816.6,828.0,0
,"Solano County, CA",6095,Male,M,2015,2015,American Indian or Alaska Native,1002-5,13,3504,371.0 (Unreliable),491.1 (Unreliable),0
,"Solano County, CA",6095,Male,M,2015,2015,Asian or Pacific Islander,A-PI,201,37300,538.9,568.9,0
,"Solano County, CA",6095,Male,M,2015,2015,Black or African American,2054-5,308,36719,838.8,1023.1,0
,"Solano County, CA",6095,Male,M,2015,2015,White,2106-3,1154,138141,835.4,836.5,0
,"Solano County, CA",6095,Male,M,2016,2016,American Indian or Alaska Native,1002-5,14,3565,392.7 (Unreliable),446.5 (Unreliable),0
,"Solano County, CA",6095,Male,M,2016,2016,Asian or Pacific Islander,A-PI,203,38159,532.0,523.4,0
,"Solano County, CA",6095,Male,M,2016,2016,Black or African American,2054-5,318,37278,853.1,1011.3,0
,"Solano County, CA",6095,Male,M,2016,2016,White,2106-3,1132,139620,810.8,799.6,0
,"Sonoma County, CA",6097,Female,F,2006,2006,American Indian or Alaska Native,1002-5,13,5028,258.6 (Unreliable),442.4 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2006,2006,Asian or Pacific Islander,A-PI,31,11675,265.5,336.3,0
,"Sonoma County, CA",6097,Female,F,2006,2006,Black or African American,2054-5,21,4690,447.8,716.9,0
,"Sonoma County, CA",6097,Female,F,2006,2006,White,2106-3,1864,214748,868.0,606.6,0.001
,"Sonoma County, CA",6097,Female,F,2007,2007,Asian or Pacific Islander,A-PI,37,11872,311.7,397.7,0
,"Sonoma County, CA",6097,Female,F,2007,2007,Black or African American,2054-5,20,4711,424.5,705.4,0
,"Sonoma County, CA",6097,Female,F,2007,2007,White,2106-3,1891,215301,878.3,596.0,0.001
,"Sonoma County, CA",6097,Female,F,2008,2008,American Indian or Alaska Native,1002-5,13,5556,234.0 (Unreliable),461.2 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2008,2008,Asian or Pacific Islander,A-PI,40,12291,325.4,372.7,0
,"Sonoma County, CA",6097,Female,F,2008,2008,Black or African American,2054-5,19,4895,388.2 (Unreliable),588.1 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2008,2008,White,2106-3,1880,217501,864.4,574.6,0.001
,"Sonoma County, CA",6097,Female,F,2009,2009,American Indian or Alaska Native,1002-5,18,5966,301.7 (Unreliable),419.7 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2009,2009,Asian or Pacific Islander,A-PI,45,12740,353.2,391.8,0
,"Sonoma County, CA",6097,Female,F,2009,2009,Black or African American,2054-5,15,5111,293.5 (Unreliable),551.1 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2009,2009,White,2106-3,1904,219834,866.1,581.5,0.001
,"Sonoma County, CA",6097,Female,F,2010,2010,American Indian or Alaska Native,1002-5,19,6238,304.6 (Unreliable),534.9 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2010,2010,Asian or Pacific Islander,A-PI,48,12988,369.6,411.2,0
,"Sonoma County, CA",6097,Female,F,2010,2010,Black or African American,2054-5,20,5241,381.6,680.3,0
,"Sonoma County, CA",6097,Female,F,2010,2010,White,2106-3,2002,221509,903.8,600.6,0.001
,"Sonoma County, CA",6097,Female,F,2011,2011,American Indian or Alaska Native,1002-5,15,6248,240.1 (Unreliable),412.1 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2011,2011,Asian or Pacific Islander,A-PI,49,13208,371.0,389.3,0
,"Sonoma County, CA",6097,Female,F,2011,2011,Black or African American,2054-5,12,5399,222.3 (Unreliable),429.0 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2011,2011,White,2106-3,1889,223411,845.5,547.4,0.001
,"Sonoma County, CA",6097,Female,F,2012,2012,American Indian or Alaska Native,1002-5,23,6309,364.6,570.0,0
,"Sonoma County, CA",6097,Female,F,2012,2012,Asian or Pacific Islander,A-PI,40,13478,296.8,293.5,0
,"Sonoma County, CA",6097,Female,F,2012,2012,Black or African American,2054-5,17,5546,306.5 (Unreliable),514.5 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2012,2012,White,2106-3,1931,224567,859.9,558.3,0.001
,"Sonoma County, CA",6097,Female,F,2013,2013,American Indian or Alaska Native,1002-5,20,6380,313.5,487.5,0
,"Sonoma County, CA",6097,Female,F,2013,2013,Asian or Pacific Islander,A-PI,58,13807,420.1,410.8,0
,"Sonoma County, CA",6097,Female,F,2013,2013,Black or African American,2054-5,19,5691,333.9 (Unreliable),496.6 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2013,2013,White,2106-3,2013,226187,890.0,558.2,0.001
,"Sonoma County, CA",6097,Female,F,2014,2014,American Indian or Alaska Native,1002-5,10,6448,155.1 (Unreliable),206.8 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2014,2014,Asian or Pacific Islander,A-PI,70,14211,492.6,443.1,0
,"Sonoma County, CA",6097,Female,F,2014,2014,Black or African American,2054-5,23,5796,396.8,553.8,0
,"Sonoma County, CA",6097,Female,F,2014,2014,White,2106-3,1932,228198,846.6,533.0,0.001
,"Sonoma County, CA",6097,Female,F,2015,2015,American Indian or Alaska Native,1002-5,13,6527,199.2 (Unreliable),274.0 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2015,2015,Asian or Pacific Islander,A-PI,63,14540,433.3,391.0,0
,"Sonoma County, CA",6097,Female,F,2015,2015,Black or African American,2054-5,24,5955,403.0,625.5,0
,"Sonoma County, CA",6097,Female,F,2015,2015,White,2106-3,1967,229036,858.8,524.7,0.001
,"Sonoma County, CA",6097,Female,F,2016,2016,American Indian or Alaska Native,1002-5,12,6610,181.5 (Unreliable),241.8 (Unreliable),0
,"Sonoma County, CA",6097,Female,F,2016,2016,Asian or Pacific Islander,A-PI,59,14796,398.8,349.3,0
,"Sonoma County, CA",6097,Female,F,2016,2016,Black or African American,2054-5,23,6156,373.6,485.2,0
,"Sonoma County, CA",6097,Female,F,2016,2016,White,2106-3,2022,229430,881.3,528.6,0.001
,"Sonoma County, CA",6097,Male,M,2006,2006,Asian or Pacific Islander,A-PI,33,10000,330.0,562.9,0
,"Sonoma County, CA",6097,Male,M,2006,2006,Black or African American,2054-5,32,5544,577.2,1165.0,0
,"Sonoma County, CA",6097,Male,M,2006,2006,White,2106-3,1705,208492,817.8,828.3,0.001
,"Sonoma County, CA",6097,Male,M,2007,2007,American Indian or Alaska Native,1002-5,20,5322,375.8,806.8,0
,"Sonoma County, CA",6097,Male,M,2007,2007,Asian or Pacific Islander,A-PI,34,10164,334.5,459.4,0
,"Sonoma County, CA",6097,Male,M,2007,2007,Black or African American,2054-5,18,5725,314.4 (Unreliable),444.5 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2007,2007,White,2106-3,1752,209000,838.3,832.9,0.001
,"Sonoma County, CA",6097,Male,M,2008,2008,Asian or Pacific Islander,A-PI,22,10398,211.6,278.8,0
,"Sonoma County, CA",6097,Male,M,2008,2008,Black or African American,2054-5,23,5914,388.9,691.0,0
,"Sonoma County, CA",6097,Male,M,2008,2008,White,2106-3,1756,210904,832.6,819.2,0.001
,"Sonoma County, CA",6097,Male,M,2009,2009,Asian or Pacific Islander,A-PI,32,10780,296.8,421.4,0
,"Sonoma County, CA",6097,Male,M,2009,2009,Black or African American,2054-5,26,6170,421.4,661.7,0
,"Sonoma County, CA",6097,Male,M,2009,2009,White,2106-3,1729,212900,812.1,777.7,0.001
,"Sonoma County, CA",6097,Male,M,2010,2010,Asian or Pacific Islander,A-PI,33,10987,300.4,412.3,0
,"Sonoma County, CA",6097,Male,M,2010,2010,Black or African American,2054-5,30,6339,473.3,777.5,0
,"Sonoma County, CA",6097,Male,M,2010,2010,White,2106-3,1795,214278,837.7,795.2,0.001
,"Sonoma County, CA",6097,Male,M,2011,2011,American Indian or Alaska Native,1002-5,14,6284,222.8 (Unreliable),333.9 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2011,2011,Asian or Pacific Islander,A-PI,32,11233,284.9,396.0,0
,"Sonoma County, CA",6097,Male,M,2011,2011,Black or African American,2054-5,29,6412,452.3,779.9,0
,"Sonoma County, CA",6097,Male,M,2011,2011,White,2106-3,1760,215446,816.9,762.4,0.001
,"Sonoma County, CA",6097,Male,M,2012,2012,American Indian or Alaska Native,1002-5,14,6318,221.6 (Unreliable),460.4 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2012,2012,Asian or Pacific Islander,A-PI,45,11368,395.8,504.4,0
,"Sonoma County, CA",6097,Male,M,2012,2012,Black or African American,2054-5,27,6545,412.5,704.7,0
,"Sonoma County, CA",6097,Male,M,2012,2012,White,2106-3,1765,216378,815.7,738.4,0.001
,"Sonoma County, CA",6097,Male,M,2013,2013,American Indian or Alaska Native,1002-5,16,6386,250.5 (Unreliable),480.6 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2013,2013,Asian or Pacific Islander,A-PI,49,11562,423.8,540.6,0
,"Sonoma County, CA",6097,Male,M,2013,2013,Black or African American,2054-5,32,6689,478.4,789.9,0
,"Sonoma County, CA",6097,Male,M,2013,2013,White,2106-3,1820,217955,835.0,742.6,0.001
,"Sonoma County, CA",6097,Male,M,2014,2014,American Indian or Alaska Native,1002-5,12,6428,186.7 (Unreliable),457.9 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2014,2014,Asian or Pacific Islander,A-PI,37,11860,312.0,390.0,0
,"Sonoma County, CA",6097,Male,M,2014,2014,Black or African American,2054-5,18,6840,263.2 (Unreliable),437.4 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2014,2014,White,2106-3,1800,219387,820.5,712.6,0.001
,"Sonoma County, CA",6097,Male,M,2015,2015,American Indian or Alaska Native,1002-5,23,6517,352.9,774.9,0
,"Sonoma County, CA",6097,Male,M,2015,2015,Asian or Pacific Islander,A-PI,60,12090,496.3,581.8,0
,"Sonoma County, CA",6097,Male,M,2015,2015,Black or African American,2054-5,34,6953,489.0,674.1,0
,"Sonoma County, CA",6097,Male,M,2015,2015,White,2106-3,1911,219856,869.2,736.3,0.001
,"Sonoma County, CA",6097,Male,M,2016,2016,American Indian or Alaska Native,1002-5,17,6607,257.3 (Unreliable),513.6 (Unreliable),0
,"Sonoma County, CA",6097,Male,M,2016,2016,Asian or Pacific Islander,A-PI,62,12380,500.8,572.8,0
,"Sonoma County, CA",6097,Male,M,2016,2016,Black or African American,2054-5,23,7115,323.3,452.6,0
,"Sonoma County, CA",6097,Male,M,2016,2016,White,2106-3,1938,219976,881.0,728.5,0.001
,"Stanislaus County, CA",6099,Female,F,2006,2006,Asian or Pacific Islander,A-PI,42,17094,245.7,417.1,0
,"Stanislaus County, CA",6099,Female,F,2006,2006,Black or African American,2054-5,43,8962,479.8,879.8,0
,"Stanislaus County, CA",6099,Female,F,2006,2006,White,2106-3,1746,223779,780.2,750.2,0.001
,"Stanislaus County, CA",6099,Female,F,2007,2007,Asian or Pacific Islander,A-PI,49,17654,277.6,436.9,0
,"Stanislaus County, CA",6099,Female,F,2007,2007,Black or African American,2054-5,42,9235,454.8,735.7,0
,"Stanislaus County, CA",6099,Female,F,2007,2007,White,2106-3,1704,224402,759.4,728.6,0.001
,"Stanislaus County, CA",6099,Female,F,2008,2008,American Indian or Alaska Native,1002-5,14,5273,265.5 (Unreliable),551.4 (Unreliable),0
,"Stanislaus County, CA",6099,Female,F,2008,2008,Asian or Pacific Islander,A-PI,49,17953,272.9,434.8,0
,"Stanislaus County, CA",6099,Female,F,2008,2008,Black or African American,2054-5,43,9444,455.3,807.5,0
,"Stanislaus County, CA",6099,Female,F,2008,2008,White,2106-3,1706,224300,760.6,712.8,0.001
,"Stanislaus County, CA",6099,Female,F,2009,2009,Asian or Pacific Islander,A-PI,43,18337,234.5,319.0,0
,"Stanislaus County, CA",6099,Female,F,2009,2009,Black or African American,2054-5,43,9767,440.3,724.5,0
,"Stanislaus County, CA",6099,Female,F,2009,2009,White,2106-3,1608,224750,715.5,663.6,0.001
,"Stanislaus County, CA",6099,Female,F,2010,2010,Asian or Pacific Islander,A-PI,68,18794,361.8,530.7,0
,"Stanislaus County, CA",6099,Female,F,2010,2010,Black or African American,2054-5,43,9889,434.8,643.6,0
,"Stanislaus County, CA",6099,Female,F,2010,2010,White,2106-3,1707,225534,756.9,694.9,0.001
,"Stanislaus County, CA",6099,Female,F,2011,2011,Asian or Pacific Islander,A-PI,65,19141,339.6,468.5,0
,"Stanislaus County, CA",6099,Female,F,2011,2011,Black or African American,2054-5,47,9835,477.9,735.6,0
,"Stanislaus County, CA",6099,Female,F,2011,2011,White,2106-3,1736,227029,764.7,690.3,0.001
,"Stanislaus County, CA",6099,Female,F,2012,2012,American Indian or Alaska Native,1002-5,13,5953,218.4 (Unreliable),335.8 (Unreliable),0
