Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Placer County, CA",6061,Female,F,2007,2007,White,2106-3,130,152029,85.5,61.8,0.001
,"Placer County, CA",6061,Female,F,2008,2008,White,2106-3,135,155535,86.8,61.6,0.001
,"Placer County, CA",6061,Female,F,2009,2009,White,2106-3,129,157694,81.8,56.3,0.001
,"Placer County, CA",6061,Female,F,2010,2010,White,2106-3,157,159309,98.6,65.3,0.001
,"Placer County, CA",6061,Female,F,2011,2011,White,2106-3,167,162210,103.0,66.2,0.001
,"Placer County, CA",6061,Female,F,2012,2012,White,2106-3,150,163501,91.7,59.0,0.001
,"Placer County, CA",6061,Female,F,2013,2013,White,2106-3,149,165606,90.0,55.7,0.001
,"Placer County, CA",6061,Female,F,2014,2014,White,2106-3,149,167001,89.2,52.6,0.001
,"Placer County, CA",6061,Female,F,2015,2015,White,2106-3,159,168453,94.4,55.1,0.001
,"Placer County, CA",6061,Female,F,2016,2016,White,2106-3,172,170453,100.9,58.5,0.001
,"Placer County, CA",6061,Male,M,2006,2006,White,2106-3,129,143408,90.0,91.6,0.001
,"Placer County, CA",6061,Male,M,2007,2007,White,2106-3,121,145816,83.0,82.6,0
,"Placer County, CA",6061,Male,M,2008,2008,White,2106-3,129,148698,86.8,83.7,0.001
,"Placer County, CA",6061,Male,M,2009,2009,White,2106-3,115,151036,76.1,71.4,0
,"Placer County, CA",6061,Male,M,2010,2010,White,2106-3,141,152638,92.4,84.1,0.001
,"Placer County, CA",6061,Male,M,2011,2011,White,2106-3,150,155533,96.4,86.0,0.001
,"Placer County, CA",6061,Male,M,2012,2012,White,2106-3,121,157144,77.0,66.1,0
,"Placer County, CA",6061,Male,M,2013,2013,White,2106-3,149,158797,93.8,77.6,0.001
,"Placer County, CA",6061,Male,M,2014,2014,White,2106-3,134,160082,83.7,66.6,0.001
,"Placer County, CA",6061,Male,M,2015,2015,White,2106-3,150,160977,93.2,70.9,0.001
,"Placer County, CA",6061,Male,M,2016,2016,White,2106-3,133,162599,81.8,61.3,0.001
,"Plumas County, CA",6063,Female,F,2006,2006,White,2106-3,11,9787,112.4 (Unreliable),76.9 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2007,2007,White,2106-3,14,9741,143.7 (Unreliable),92.4 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2008,2008,White,2106-3,19,9656,196.8 (Unreliable),123.9 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2009,2009,White,2106-3,13,9492,137.0 (Unreliable),77.0 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2010,2010,White,2106-3,13,9415,138.1 (Unreliable),81.6 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2011,2011,White,2106-3,17,9184,185.1 (Unreliable),105.3 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2013,2013,White,2106-3,13,8789,147.9 (Unreliable),72.9 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2014,2014,White,2106-3,19,8626,220.3 (Unreliable),116.4 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2015,2015,White,2106-3,19,8550,222.2 (Unreliable),116.4 (Unreliable),0
,"Plumas County, CA",6063,Female,F,2016,2016,White,2106-3,12,8654,138.7 (Unreliable),65.3 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2006,2006,White,2106-3,12,9827,122.1 (Unreliable),96.9 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2007,2007,White,2106-3,10,9773,102.3 (Unreliable),73.4 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2008,2008,White,2106-3,13,9578,135.7 (Unreliable),113.6 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2009,2009,White,2106-3,18,9477,189.9 (Unreliable),144.7 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2011,2011,White,2106-3,11,9225,119.2 (Unreliable),67.6 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2012,2012,White,2106-3,20,9041,221.2,157.1,0
,"Plumas County, CA",6063,Male,M,2013,2013,White,2106-3,12,8785,136.6 (Unreliable),88.9 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2014,2014,White,2106-3,10,8655,115.5 (Unreliable),76.8 (Unreliable),0
,"Plumas County, CA",6063,Male,M,2015,2015,White,2106-3,12,8542,140.5 (Unreliable),90.6 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2006,2006,Black or African American,2054-5,24,72553,33.1,54.0,0
,"Riverside County, CA",6065,Female,F,2006,2006,White,2106-3,617,847672,72.8,65.8,0.002
,"Riverside County, CA",6065,Female,F,2007,2007,Asian or Pacific Islander,A-PI,12,74139,16.2 (Unreliable),26.3 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2007,2007,Black or African American,2054-5,15,76160,19.7 (Unreliable),35.4 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2007,2007,White,2106-3,620,869330,71.3,64.5,0.002
,"Riverside County, CA",6065,Female,F,2008,2008,Black or African American,2054-5,21,78950,26.6,44.6,0
,"Riverside County, CA",6065,Female,F,2008,2008,White,2106-3,657,880988,74.6,66.6,0.003
,"Riverside County, CA",6065,Female,F,2009,2009,Asian or Pacific Islander,A-PI,18,80764,22.3 (Unreliable),37.8 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2009,2009,Black or African American,2054-5,25,81535,30.7,44.0,0
,"Riverside County, CA",6065,Female,F,2009,2009,White,2106-3,643,893141,72.0,63.9,0.003
,"Riverside County, CA",6065,Female,F,2010,2010,Asian or Pacific Islander,A-PI,16,84429,19.0 (Unreliable),30.9 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2010,2010,Black or African American,2054-5,34,83911,40.5,62.8,0
,"Riverside County, CA",6065,Female,F,2010,2010,White,2106-3,616,907888,67.8,59.3,0.002
,"Riverside County, CA",6065,Female,F,2011,2011,Asian or Pacific Islander,A-PI,16,87783,18.2 (Unreliable),27.4 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2011,2011,Black or African American,2054-5,38,85745,44.3,64.1,0
,"Riverside County, CA",6065,Female,F,2011,2011,White,2106-3,665,925438,71.9,62.6,0.003
,"Riverside County, CA",6065,Female,F,2012,2012,Asian or Pacific Islander,A-PI,22,89777,24.5,32.7,0
,"Riverside County, CA",6065,Female,F,2012,2012,Black or African American,2054-5,31,87171,35.6,49.6,0
,"Riverside County, CA",6065,Female,F,2012,2012,White,2106-3,675,935596,72.1,61.1,0.003
,"Riverside County, CA",6065,Female,F,2013,2013,Asian or Pacific Islander,A-PI,23,91909,25.0,30.0,0
,"Riverside County, CA",6065,Female,F,2013,2013,Black or African American,2054-5,24,88564,27.1,38.2,0
,"Riverside County, CA",6065,Female,F,2013,2013,White,2106-3,712,944981,75.3,63.2,0.003
,"Riverside County, CA",6065,Female,F,2014,2014,Asian or Pacific Islander,A-PI,18,94632,19.0 (Unreliable),22.0 (Unreliable),0
,"Riverside County, CA",6065,Female,F,2014,2014,Black or African American,2054-5,38,90221,42.1,49.8,0
,"Riverside County, CA",6065,Female,F,2014,2014,White,2106-3,663,956743,69.3,57.4,0.003
,"Riverside County, CA",6065,Female,F,2015,2015,Asian or Pacific Islander,A-PI,20,97291,20.6,23.3,0
,"Riverside County, CA",6065,Female,F,2015,2015,Black or African American,2054-5,35,92290,37.9,46.1,0
,"Riverside County, CA",6065,Female,F,2015,2015,White,2106-3,745,966986,77.0,62.1,0.003
,"Riverside County, CA",6065,Female,F,2016,2016,Asian or Pacific Islander,A-PI,23,100256,22.9,23.6,0
,"Riverside County, CA",6065,Female,F,2016,2016,Black or African American,2054-5,39,94569,41.2,45.2,0
,"Riverside County, CA",6065,Female,F,2016,2016,White,2106-3,708,978127,72.4,57.3,0.003
,"Riverside County, CA",6065,Male,M,2006,2006,Asian or Pacific Islander,A-PI,12,62022,19.3 (Unreliable),42.4 (Unreliable),0
,"Riverside County, CA",6065,Male,M,2006,2006,Black or African American,2054-5,25,73437,34.0,85.9,0
,"Riverside County, CA",6065,Male,M,2006,2006,White,2106-3,615,850224,72.3,86.0,0.002
,"Riverside County, CA",6065,Male,M,2007,2007,Asian or Pacific Islander,A-PI,18,66792,26.9 (Unreliable),58.2 (Unreliable),0
,"Riverside County, CA",6065,Male,M,2007,2007,Black or African American,2054-5,28,76968,36.4,75.3,0
,"Riverside County, CA",6065,Male,M,2007,2007,White,2106-3,661,871536,75.8,90.1,0.003
,"Riverside County, CA",6065,Male,M,2008,2008,Asian or Pacific Islander,A-PI,22,69779,31.5,68.3,0
,"Riverside County, CA",6065,Male,M,2008,2008,Black or African American,2054-5,32,79410,40.3,76.7,0
,"Riverside County, CA",6065,Male,M,2008,2008,White,2106-3,606,880766,68.8,80.0,0.002
,"Riverside County, CA",6065,Male,M,2009,2009,Asian or Pacific Islander,A-PI,12,72933,16.5 (Unreliable),29.8 (Unreliable),0
,"Riverside County, CA",6065,Male,M,2009,2009,Black or African American,2054-5,28,81676,34.3,66.5,0
,"Riverside County, CA",6065,Male,M,2009,2009,White,2106-3,593,891361,66.5,75.0,0.002
,"Riverside County, CA",6065,Male,M,2010,2010,Asian or Pacific Islander,A-PI,22,76476,28.8,58.2,0
,"Riverside County, CA",6065,Male,M,2010,2010,Black or African American,2054-5,21,84014,25.0,53.4,0
,"Riverside County, CA",6065,Male,M,2010,2010,White,2106-3,572,905329,63.2,71.5,0.002
,"Riverside County, CA",6065,Male,M,2011,2011,Asian or Pacific Islander,A-PI,19,79150,24.0 (Unreliable),43.5 (Unreliable),0
,"Riverside County, CA",6065,Male,M,2011,2011,Black or African American,2054-5,37,85893,43.1,78.6,0
,"Riverside County, CA",6065,Male,M,2011,2011,White,2106-3,664,923225,71.9,80.2,0.003
,"Riverside County, CA",6065,Male,M,2012,2012,Asian or Pacific Islander,A-PI,25,80613,31.0,55.5,0
,"Riverside County, CA",6065,Male,M,2012,2012,Black or African American,2054-5,30,87578,34.3,69.2,0
,"Riverside County, CA",6065,Male,M,2012,2012,White,2106-3,582,934109,62.3,67.8,0.002
,"Riverside County, CA",6065,Male,M,2013,2013,Asian or Pacific Islander,A-PI,19,82198,23.1 (Unreliable),32.8 (Unreliable),0
,"Riverside County, CA",6065,Male,M,2013,2013,Black or African American,2054-5,41,88793,46.2,87.8,0
,"Riverside County, CA",6065,Male,M,2013,2013,White,2106-3,658,944178,69.7,74.0,0.003
,"Riverside County, CA",6065,Male,M,2014,2014,Asian or Pacific Islander,A-PI,24,84276,28.5,41.3,0
,"Riverside County, CA",6065,Male,M,2014,2014,Black or African American,2054-5,34,90341,37.6,61.8,0
,"Riverside County, CA",6065,Male,M,2014,2014,White,2106-3,600,954537,62.9,64.7,0.002
,"Riverside County, CA",6065,Male,M,2015,2015,Asian or Pacific Islander,A-PI,24,86371,27.8,38.6,0
,"Riverside County, CA",6065,Male,M,2015,2015,Black or African American,2054-5,34,92144,36.9,47.2,0
,"Riverside County, CA",6065,Male,M,2015,2015,White,2106-3,695,965137,72.0,72.6,0.003
,"Riverside County, CA",6065,Male,M,2016,2016,Asian or Pacific Islander,A-PI,21,88899,23.6,34.3,0
,"Riverside County, CA",6065,Male,M,2016,2016,Black or African American,2054-5,31,94469,32.8,43.5,0
,"Riverside County, CA",6065,Male,M,2016,2016,White,2106-3,670,977623,68.5,67.3,0.003
,"Sacramento County, CA",6067,Female,F,2006,2006,Asian or Pacific Islander,A-PI,29,112879,25.7,32.9,0
,"Sacramento County, CA",6067,Female,F,2006,2006,Black or African American,2054-5,29,83794,34.6,58.9,0
,"Sacramento County, CA",6067,Female,F,2006,2006,White,2106-3,505,489538,103.2,85.5,0.002
,"Sacramento County, CA",6067,Female,F,2007,2007,Asian or Pacific Islander,A-PI,30,116490,25.8,31.9,0
,"Sacramento County, CA",6067,Female,F,2007,2007,Black or African American,2054-5,33,85387,38.6,62.2,0
,"Sacramento County, CA",6067,Female,F,2007,2007,White,2106-3,444,489489,90.7,75.4,0.002
,"Sacramento County, CA",6067,Female,F,2008,2008,Asian or Pacific Islander,A-PI,33,120270,27.4,32.9,0
,"Sacramento County, CA",6067,Female,F,2008,2008,Black or African American,2054-5,44,87223,50.4,77.3,0
,"Sacramento County, CA",6067,Female,F,2008,2008,White,2106-3,464,490272,94.6,76.9,0.002
,"Sacramento County, CA",6067,Female,F,2009,2009,Asian or Pacific Islander,A-PI,39,123807,31.5,35.4,0
,"Sacramento County, CA",6067,Female,F,2009,2009,Black or African American,2054-5,33,88899,37.1,56.0,0
,"Sacramento County, CA",6067,Female,F,2009,2009,White,2106-3,441,492108,89.6,71.3,0.002
,"Sacramento County, CA",6067,Female,F,2010,2010,Asian or Pacific Islander,A-PI,44,126633,34.7,39.4,0
,"Sacramento County, CA",6067,Female,F,2010,2010,Black or African American,2054-5,36,90263,39.9,53.5,0
,"Sacramento County, CA",6067,Female,F,2010,2010,White,2106-3,489,492672,99.3,79.6,0.002
,"Sacramento County, CA",6067,Female,F,2011,2011,Asian or Pacific Islander,A-PI,40,130512,30.6,34.0,0
,"Sacramento County, CA",6067,Female,F,2011,2011,Black or African American,2054-5,40,91700,43.6,63.7,0
,"Sacramento County, CA",6067,Female,F,2011,2011,White,2106-3,503,495768,101.5,79.3,0.002
,"Sacramento County, CA",6067,Female,F,2012,2012,Asian or Pacific Islander,A-PI,46,133193,34.5,35.5,0
,"Sacramento County, CA",6067,Female,F,2012,2012,Black or African American,2054-5,34,92330,36.8,51.2,0
,"Sacramento County, CA",6067,Female,F,2012,2012,White,2106-3,432,498866,86.6,65.7,0.002
,"Sacramento County, CA",6067,Female,F,2013,2013,Asian or Pacific Islander,A-PI,47,136276,34.5,34.0,0
,"Sacramento County, CA",6067,Female,F,2013,2013,Black or African American,2054-5,38,93237,40.8,54.5,0
,"Sacramento County, CA",6067,Female,F,2013,2013,White,2106-3,462,502149,92.0,70.9,0.002
,"Sacramento County, CA",6067,Female,F,2014,2014,Asian or Pacific Islander,A-PI,36,139913,25.7,24.5,0
,"Sacramento County, CA",6067,Female,F,2014,2014,Black or African American,2054-5,45,94517,47.6,63.8,0
,"Sacramento County, CA",6067,Female,F,2014,2014,White,2106-3,461,506359,91.0,68.2,0.002
,"Sacramento County, CA",6067,Female,F,2015,2015,Asian or Pacific Islander,A-PI,38,143875,26.4,24.7,0
,"Sacramento County, CA",6067,Female,F,2015,2015,Black or African American,2054-5,43,95982,44.8,55.5,0
,"Sacramento County, CA",6067,Female,F,2015,2015,White,2106-3,506,510268,99.2,73.9,0.002
,"Sacramento County, CA",6067,Female,F,2016,2016,Asian or Pacific Islander,A-PI,48,148126,32.4,29.1,0
,"Sacramento County, CA",6067,Female,F,2016,2016,Black or African American,2054-5,31,97693,31.7,35.1,0
,"Sacramento County, CA",6067,Female,F,2016,2016,White,2106-3,460,513292,89.6,66.6,0.002
,"Sacramento County, CA",6067,Male,M,2006,2006,Asian or Pacific Islander,A-PI,35,105618,33.1,55.6,0
,"Sacramento County, CA",6067,Male,M,2006,2006,Black or African American,2054-5,33,80061,41.2,91.9,0
,"Sacramento County, CA",6067,Male,M,2006,2006,White,2106-3,470,473849,99.2,120.4,0.002
,"Sacramento County, CA",6067,Male,M,2007,2007,Asian or Pacific Islander,A-PI,46,108847,42.3,71.3,0
,"Sacramento County, CA",6067,Male,M,2007,2007,Black or African American,2054-5,23,81892,28.1,63.3,0
,"Sacramento County, CA",6067,Male,M,2007,2007,White,2106-3,365,474237,77.0,92.1,0.001
,"Sacramento County, CA",6067,Male,M,2008,2008,Asian or Pacific Islander,A-PI,49,111785,43.8,73.3,0
,"Sacramento County, CA",6067,Male,M,2008,2008,Black or African American,2054-5,35,83736,41.8,100.3,0
,"Sacramento County, CA",6067,Male,M,2008,2008,White,2106-3,389,475189,81.9,95.5,0.002
,"Sacramento County, CA",6067,Male,M,2009,2009,Asian or Pacific Islander,A-PI,44,115199,38.2,58.9,0
,"Sacramento County, CA",6067,Male,M,2009,2009,Black or African American,2054-5,37,85302,43.4,83.6,0
,"Sacramento County, CA",6067,Male,M,2009,2009,White,2106-3,355,475970,74.6,85.5,0.001
,"Sacramento County, CA",6067,Male,M,2010,2010,American Indian or Alaska Native,1002-5,10,14039,71.2 (Unreliable),168.4 (Unreliable),0
,"Sacramento County, CA",6067,Male,M,2010,2010,Asian or Pacific Islander,A-PI,69,117670,58.6,94.6,0
,"Sacramento County, CA",6067,Male,M,2010,2010,Black or African American,2054-5,34,86672,39.2,77.5,0
,"Sacramento County, CA",6067,Male,M,2010,2010,White,2106-3,442,476412,92.8,104.3,0.002
,"Sacramento County, CA",6067,Male,M,2011,2011,Asian or Pacific Islander,A-PI,50,121133,41.3,63.4,0
,"Sacramento County, CA",6067,Male,M,2011,2011,Black or African American,2054-5,31,88074,35.2,64.0,0
,"Sacramento County, CA",6067,Male,M,2011,2011,White,2106-3,418,479228,87.2,94.9,0.002
,"Sacramento County, CA",6067,Male,M,2012,2012,Asian or Pacific Islander,A-PI,57,123577,46.1,67.6,0
,"Sacramento County, CA",6067,Male,M,2012,2012,Black or African American,2054-5,36,88684,40.6,81.0,0
,"Sacramento County, CA",6067,Male,M,2012,2012,White,2106-3,390,481598,81.0,86.9,0.002
,"Sacramento County, CA",6067,Male,M,2013,2013,Asian or Pacific Islander,A-PI,63,126045,50.0,71.3,0
,"Sacramento County, CA",6067,Male,M,2013,2013,Black or African American,2054-5,33,89153,37.0,64.5,0
,"Sacramento County, CA",6067,Male,M,2013,2013,White,2106-3,421,483857,87.0,91.5,0.002
,"Sacramento County, CA",6067,Male,M,2014,2014,Asian or Pacific Islander,A-PI,57,129134,44.1,60.5,0
,"Sacramento County, CA",6067,Male,M,2014,2014,Black or African American,2054-5,38,90748,41.9,66.9,0
,"Sacramento County, CA",6067,Male,M,2014,2014,White,2106-3,405,487955,83.0,84.5,0.002
,"Sacramento County, CA",6067,Male,M,2015,2015,Asian or Pacific Islander,A-PI,48,132739,36.2,47.9,0
,"Sacramento County, CA",6067,Male,M,2015,2015,Black or African American,2054-5,34,92070,36.9,54.6,0
,"Sacramento County, CA",6067,Male,M,2015,2015,White,2106-3,428,491778,87.0,87.9,0.002
,"Sacramento County, CA",6067,Male,M,2016,2016,Asian or Pacific Islander,A-PI,50,136930,36.5,45.5,0
,"Sacramento County, CA",6067,Male,M,2016,2016,Black or African American,2054-5,36,93405,38.5,59.6,0
,"Sacramento County, CA",6067,Male,M,2016,2016,White,2106-3,410,494769,82.9,82.0,0.002
,"San Benito County, CA",6069,Female,F,2006,2006,White,2106-3,21,24681,85.1,98.1,0
,"San Benito County, CA",6069,Female,F,2008,2008,White,2106-3,13,24791,52.4 (Unreliable),62.2 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2009,2009,White,2106-3,14,24774,56.5 (Unreliable),59.9 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2010,2010,White,2106-3,15,25074,59.8 (Unreliable),68.8 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2011,2011,White,2106-3,10,25416,39.3 (Unreliable),38.3 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2012,2012,White,2106-3,11,25688,42.8 (Unreliable),41.0 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2013,2013,White,2106-3,17,25985,65.4 (Unreliable),64.7 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2014,2014,White,2106-3,15,26158,57.3 (Unreliable),54.2 (Unreliable),0
,"San Benito County, CA",6069,Female,F,2015,2015,White,2106-3,23,26327,87.4,76.2,0
,"San Benito County, CA",6069,Female,F,2016,2016,White,2106-3,22,26623,82.6,79.7,0
,"San Benito County, CA",6069,Male,M,2006,2006,White,2106-3,16,25075,63.8 (Unreliable),93.6 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2008,2008,White,2106-3,13,24871,52.3 (Unreliable),73.3 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2009,2009,White,2106-3,16,24833,64.4 (Unreliable),86.3 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2010,2010,White,2106-3,14,25137,55.7 (Unreliable),73.0 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2012,2012,White,2106-3,16,25792,62.0 (Unreliable),84.3 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2013,2013,White,2106-3,20,26052,76.8,99.1,0
,"San Benito County, CA",6069,Male,M,2014,2014,White,2106-3,14,26393,53.0 (Unreliable),63.3 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2015,2015,White,2106-3,15,26511,56.6 (Unreliable),69.2 (Unreliable),0
,"San Benito County, CA",6069,Male,M,2016,2016,White,2106-3,10,26945,37.1 (Unreliable),42.7 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2006,2006,Asian or Pacific Islander,A-PI,18,71944,25.0 (Unreliable),45.8 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2006,2006,Black or African American,2054-5,34,104057,32.7,58.5,0
,"San Bernardino County, CA",6071,Female,F,2006,2006,White,2106-3,622,793322,78.4,95.1,0.002
,"San Bernardino County, CA",6071,Female,F,2007,2007,Asian or Pacific Islander,A-PI,10,74511,13.4 (Unreliable),24.3 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2007,2007,Black or African American,2054-5,34,104968,32.4,62.2,0
,"San Bernardino County, CA",6071,Female,F,2007,2007,White,2106-3,563,798303,70.5,85.4,0.002
,"San Bernardino County, CA",6071,Female,F,2008,2008,Asian or Pacific Islander,A-PI,17,76820,22.1 (Unreliable),34.1 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2008,2008,Black or African American,2054-5,46,106291,43.3,77.8,0
,"San Bernardino County, CA",6071,Female,F,2008,2008,White,2106-3,583,800558,72.8,85.2,0.002
,"San Bernardino County, CA",6071,Female,F,2009,2009,Asian or Pacific Islander,A-PI,19,79098,24.0 (Unreliable),39.6 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2009,2009,Black or African American,2054-5,34,107649,31.6,54.0,0
,"San Bernardino County, CA",6071,Female,F,2009,2009,White,2106-3,527,801528,65.7,75.4,0.002
,"San Bernardino County, CA",6071,Female,F,2010,2010,Asian or Pacific Islander,A-PI,13,81844,15.9 (Unreliable),22.7 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2010,2010,Black or African American,2054-5,35,109387,32.0,47.3,0
,"San Bernardino County, CA",6071,Female,F,2010,2010,White,2106-3,539,807942,66.7,76.3,0.002
,"San Bernardino County, CA",6071,Female,F,2011,2011,Asian or Pacific Islander,A-PI,11,84410,13.0 (Unreliable),18.1 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2011,2011,Black or African American,2054-5,41,110675,37.0,58.6,0
,"San Bernardino County, CA",6071,Female,F,2011,2011,White,2106-3,547,817327,66.9,75.2,0.002
,"San Bernardino County, CA",6071,Female,F,2012,2012,Asian or Pacific Islander,A-PI,24,85611,28.0,35.6,0
,"San Bernardino County, CA",6071,Female,F,2012,2012,Black or African American,2054-5,41,110925,37.0,54.2,0
,"San Bernardino County, CA",6071,Female,F,2012,2012,White,2106-3,560,821836,68.1,74.8,0.002
,"San Bernardino County, CA",6071,Female,F,2013,2013,Asian or Pacific Islander,A-PI,33,87404,37.8,44.3,0
,"San Bernardino County, CA",6071,Female,F,2013,2013,Black or African American,2054-5,49,111118,44.1,60.1,0
,"San Bernardino County, CA",6071,Female,F,2013,2013,White,2106-3,625,825756,75.7,81.1,0.002
,"San Bernardino County, CA",6071,Female,F,2014,2014,American Indian or Alaska Native,1002-5,10,25483,39.2 (Unreliable),58.1 (Unreliable),0
,"San Bernardino County, CA",6071,Female,F,2014,2014,Asian or Pacific Islander,A-PI,21,89702,23.4,27.4,0
,"San Bernardino County, CA",6071,Female,F,2014,2014,Black or African American,2054-5,43,111982,38.4,50.6,0
,"San Bernardino County, CA",6071,Female,F,2014,2014,White,2106-3,579,830800,69.7,72.9,0.002
,"San Bernardino County, CA",6071,Female,F,2015,2015,Asian or Pacific Islander,A-PI,27,92208,29.3,31.2,0
,"San Bernardino County, CA",6071,Female,F,2015,2015,Black or African American,2054-5,53,112689,47.0,63.5,0
,"San Bernardino County, CA",6071,Female,F,2015,2015,White,2106-3,583,835892,69.7,71.4,0.002
,"San Bernardino County, CA",6071,Female,F,2016,2016,Asian or Pacific Islander,A-PI,21,94714,22.2,23.2,0
,"San Bernardino County, CA",6071,Female,F,2016,2016,Black or African American,2054-5,55,113389,48.5,58.1,0
,"San Bernardino County, CA",6071,Female,F,2016,2016,White,2106-3,597,841633,70.9,71.9,0.002
,"San Bernardino County, CA",6071,Male,M,2006,2006,Asian or Pacific Islander,A-PI,16,66574,24.0 (Unreliable),61.5 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2006,2006,Black or African American,2054-5,33,99402,33.2,92.8,0
,"San Bernardino County, CA",6071,Male,M,2006,2006,White,2106-3,561,798894,70.2,121.2,0.002
,"San Bernardino County, CA",6071,Male,M,2007,2007,Asian or Pacific Islander,A-PI,16,68850,23.2 (Unreliable),56.9 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2007,2007,Black or African American,2054-5,36,100185,35.9,70.2,0
,"San Bernardino County, CA",6071,Male,M,2007,2007,White,2106-3,477,803391,59.4,100.0,0.002
,"San Bernardino County, CA",6071,Male,M,2008,2008,Asian or Pacific Islander,A-PI,18,70805,25.4 (Unreliable),63.2 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2008,2008,Black or African American,2054-5,35,100874,34.7,96.7,0
,"San Bernardino County, CA",6071,Male,M,2008,2008,White,2106-3,511,804129,63.5,105.5,0.002
,"San Bernardino County, CA",6071,Male,M,2009,2009,Asian or Pacific Islander,A-PI,11,72753,15.1 (Unreliable),25.1 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2009,2009,Black or African American,2054-5,32,102155,31.3,59.4,0
,"San Bernardino County, CA",6071,Male,M,2009,2009,White,2106-3,484,803754,60.2,96.2,0.002
,"San Bernardino County, CA",6071,Male,M,2010,2010,Asian or Pacific Islander,A-PI,17,75200,22.6 (Unreliable),50.7 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2010,2010,Black or African American,2054-5,33,103353,31.9,78.4,0
,"San Bernardino County, CA",6071,Male,M,2010,2010,White,2106-3,491,808392,60.7,95.4,0.002
,"San Bernardino County, CA",6071,Male,M,2011,2011,Asian or Pacific Islander,A-PI,13,77299,16.8 (Unreliable),31.8 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2011,2011,Black or African American,2054-5,48,104667,45.9,83.4,0
,"San Bernardino County, CA",6071,Male,M,2011,2011,White,2106-3,501,818417,61.2,94.2,0.002
,"San Bernardino County, CA",6071,Male,M,2012,2012,Asian or Pacific Islander,A-PI,18,78396,23.0 (Unreliable),42.7 (Unreliable),0
,"San Bernardino County, CA",6071,Male,M,2012,2012,Black or African American,2054-5,58,105436,55.0,97.5,0
,"San Bernardino County, CA",6071,Male,M,2012,2012,White,2106-3,538,824784,65.2,96.2,0.002
,"San Bernardino County, CA",6071,Male,M,2013,2013,Asian or Pacific Islander,A-PI,29,79874,36.3,62.3,0
,"San Bernardino County, CA",6071,Male,M,2013,2013,Black or African American,2054-5,38,105438,36.0,59.4,0
,"San Bernardino County, CA",6071,Male,M,2013,2013,White,2106-3,563,827572,68.0,98.1,0.002
,"San Bernardino County, CA",6071,Male,M,2014,2014,Asian or Pacific Islander,A-PI,20,81982,24.4,34.7,0
,"San Bernardino County, CA",6071,Male,M,2014,2014,Black or African American,2054-5,43,106523,40.4,71.5,0
,"San Bernardino County, CA",6071,Male,M,2014,2014,White,2106-3,543,833682,65.1,90.6,0.002
,"San Bernardino County, CA",6071,Male,M,2015,2015,American Indian or Alaska Native,1002-5,10,26106,38.3 (Unreliable),90.6 (Unreliable),0
